id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah,satuan,tahun
216,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160020,BABAKAN RADEN,1/8/32,CARIU,32.01.08.2002,BABAKANRADEN,368,KRTS,2019
217,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161001,CIBADAK,32.01.36,TANJUNGSARI,32.01.36.2006,CIBADAK,429,KRTS,2019
218,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161002,TANJUNG SARI,32.01.36,TANJUNGSARI,32.01.36.2001,TANJUNGSARI,478,KRTS,2019
219,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161003,SINARSARI,32.01.36,TANJUNGSARI,32.01.36.2008,SIRNASARI,271,KRTS,2019
220,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161004,SINARRASA,32.01.36,TANJUNGSARI,32.01.36.2010,SIRNARASA,505,KRTS,2019
221,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161005,BUANAJAYA,32.01.36,TANJUNGSARI,32.01.36.2009,BUANAJAYA,521,KRTS,2019
222,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161006,ANTAJAYA,32.01.36,TANJUNGSARI,32.01.36.2004,ANTAJAYA,629,KRTS,2019
223,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161007,PASIR TANJUNG,32.01.36,TANJUNGSARI,32.01.36.2005,PASIR TANJUNG,286,KRTS,2019
224,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161008,TANJUNG RASA,32.01.36,TANJUNGSARI,32.01.36.2003,TANJUNGRASA,398,KRTS,2019
225,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161009,SUKARASA,32.01.36,TANJUNGSARI,32.01.36.2007,SUKARASA,430,KRTS,2019
226,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161010,SELAWANGI,32.01.36,TANJUNGSARI,32.01.36.2002,SELAWANGI,377,KRTS,2019
227,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170001,SUKAJAYA,1/6/32,JONGGOL,32.01.06.2013,SUKAJAYA,1149,KRTS,2019
228,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170002,SUKANEGARA,1/6/32,JONGGOL,32.01.06.2005,SUKANEGARA,819,KRTS,2019
229,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170003,CIBODAS,1/6/32,JONGGOL,32.01.06.2008,CIBODAS,696,KRTS,2019
230,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170004,SINGASARI,1/6/32,JONGGOL,32.01.06.2011,SINGASARI,1196,KRTS,2019
231,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170005,SINGAJAYA,1/6/32,JONGGOL,32.01.06.2003,SINGAJAYA,692,KRTS,2019
232,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170006,SUKASIRNA,1/6/32,JONGGOL,32.01.06.2004,SUKASIRNA,941,KRTS,2019
233,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170007,BALEKAMBANG,1/6/32,JONGGOL,32.01.06.2012,BALEKAMBANG,1161,KRTS,2019
234,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170008,BENDUNGAN,1/6/32,JONGGOL,32.01.06.2010,BENDUNGAN,768,KRTS,2019
235,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170009,SIRNAGALIH,1/6/32,JONGGOL,32.01.06.2002,SIRNAGALIH,307,KRTS,2019
236,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170010,JONGGOL,1/6/32,JONGGOL,32.01.06.2009,JONGGOL,1363,KRTS,2019
237,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170011,SUKAMAJU,1/6/32,JONGGOL,32.01.06.2001,SUKAMAJU,1043,KRTS,2019
238,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170012,SUKAMANAH,1/6/32,JONGGOL,32.01.06.2006,SUKAMANAH,790,KRTS,2019
239,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170013,WENINGGALIH,1/6/32,JONGGOL,32.01.06.2007,WENINGGALIH,473,KRTS,2019
240,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170014,SUKAGALIH,1/6/32,JONGGOL,32.01.06.2014,SUKAGALIH,705,KRTS,2019
241,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180010,DAYEUH,1/7/32,CILEUNGSI,32.01.07.2004,DAYEUH,720,KRTS,2019
242,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180011,MAMPIR,1/7/32,CILEUNGSI,32.01.07.2003,MAMPIR,550,KRTS,2019
243,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180012,SETU SARI,1/7/32,CILEUNGSI,32.01.07.2009,SITUSARI,516,KRTS,2019
244,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180013,CIPEUCANG,1/7/32,CILEUNGSI,32.01.07.2008,CIPEUCANG,332,KRTS,2019
245,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180014,JATISARI,1/7/32,CILEUNGSI,32.01.07.2006,JATISARI,443,KRTS,2019
246,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180015,GANDOANG,1/7/32,CILEUNGSI,32.01.07.2005,GANDOANG,763,KRTS,2019
247,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180016,MEKARSARI,1/7/32,CILEUNGSI,32.01.07.2002,MEKARSARI,281,KRTS,2019
248,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180017,CILEUNGSI KIDUL,1/7/32,CILEUNGSI,32.01.07.2007,CILEUNGSI KIDUL,391,KRTS,2019
249,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180018,CILEUNGSI,1/7/32,CILEUNGSI,32.01.07.2012,CILEUNGSI,541,KRTS,2019
250,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180019,LIMUS NUNGGAL,1/7/32,CILEUNGSI,32.01.07.2011,LIMUSNUNGGAL,544,KRTS,2019
251,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180020,PASIR ANGIN,1/7/32,CILEUNGSI,32.01.07.2001,PASIRANGIN,526,KRTS,2019
252,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180021,CIPENJO,1/7/32,CILEUNGSI,32.01.07.2010,CIPENJO,358,KRTS,2019
253,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181001,LEUWIKARET,32.01.32,KLAPANUNGGAL,32.01.32.2008,LEUWIKARET,1176,KRTS,2019
254,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181002,LULUT,32.01.32,KLAPANUNGGAL,32.01.32.2004,LULUT,1205,KRTS,2019
255,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181003,BANTAR JATI,32.01.32,KLAPANUNGGAL,32.01.32.2007,BANTAR JATI,630,KRTS,2019
256,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181004,NAMBO,32.01.32,KLAPANUNGGAL,32.01.32.2003,NAMBO,638,KRTS,2019
257,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181005,KEMBANG KUNING,32.01.32,KLAPANUNGGAL,32.01.32.2006,KEMBANG KUNING,668,KRTS,2019
258,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181006,KELAPA NUNGGAL,32.01.32,KLAPANUNGGAL,32.01.32.2001,KLAPANUNGGAL,1317,KRTS,2019
259,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181007,LIGARMUKTI,32.01.32,KLAPANUNGGAL,32.01.32.2009,LIGARMUKTI,348,KRTS,2019
260,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181008,BOJONG,32.01.32,KLAPANUNGGAL,32.01.32.2002,BOJONG,740,KRTS,2019
261,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181009,CIKAHURIPAN,32.01.32,KLAPANUNGGAL,32.01.32.2005,CIKAHURIPAN,752,KRTS,2019
262,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190001,KARANGGAN,1/2/32,GUNUNG PUTRI,32.01.02.2010,KARANGGAN,491,KRTS,2019
263,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190002,GUNUNG PUTRI,1/2/32,GUNUNG PUTRI,32.01.02.2004,GUNUNG PUTRI,293,KRTS,2019
264,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190003,TLAJUNG UDIK,1/2/32,GUNUNG PUTRI,32.01.02.2006,TLAJUNG UDIK,806,KRTS,2019
265,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190004,BOJONG NANGKA,1/2/32,GUNUNG PUTRI,32.01.02.2005,BOJONG NANGKA,390,KRTS,2019
266,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190005,CICADAS,1/2/32,GUNUNG PUTRI,32.01.02.2007,CICADAS,637,KRTS,2019
267,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190006,WANAHERANG,1/2/32,GUNUNG PUTRI,32.01.02.2001,WANAHERANG,736,KRTS,2019
268,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190007,CIKEAS UDIK,1/2/32,GUNUNG PUTRI,32.01.02.2008,CIKEAS UDIK,472,KRTS,2019
269,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190008,NAGRAK,1/2/32,GUNUNG PUTRI,32.01.02.2009,NAGRAK,200,KRTS,2019
270,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190009,CIANGSANA,1/2/32,GUNUNG PUTRI,32.01.02.2003,CIANGSANA,350,KRTS,2019
271,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190010,BOJONG KULUR,1/2/32,GUNUNG PUTRI,32.01.02.2002,BOJONG KULUR,416,KRTS,2019
272,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200001,TANGKIL,1/3/32,CITEUREUP,32.01.03.2011,TANGKIL,127,KRTS,2019
273,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200002,HAMBALANG,1/3/32,CITEUREUP,32.01.03.2013,HAMBALANG,806,KRTS,2019
274,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200003,TAJUR,1/3/32,CITEUREUP,32.01.03.2004,TAJUR,624,KRTS,2019
275,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200004,PASIR MUKTI,1/3/32,CITEUREUP,32.01.03.2014,PASIRMUKTI,604,KRTS,2019
276,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200005,SUKAHATI,1/3/32,CITEUREUP,32.01.03.2012,SUKAHATI,621,KRTS,2019
277,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200006,LEUWINUTUG,1/3/32,CITEUREUP,32.01.03.2003,LEUWINUTUG,532,KRTS,2019
278,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200007,SANJA,1/3/32,CITEUREUP,32.01.03.2005,SANJA,420,KRTS,2019
279,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200008,KARANG ASEM BARAT,1/3/32,CITEUREUP,32.01.03.1007,KARANG ASEM BARAT,604,KRTS,2019
280,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200009,KARANG ASEM TIMUR,1/3/32,CITEUREUP,32.01.03.2008,KARANG ASEM TIMUR,330,KRTS,2019
281,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200010,TARIKOLOT,1/3/32,CITEUREUP,32.01.03.2009,TARIKOLOT,321,KRTS,2019
282,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200011,GUNUNG SARI,1/3/32,CITEUREUP,32.01.03.2010,GUNUNGSARI,716,KRTS,2019
283,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200012,CITEUREUP,1/3/32,CITEUREUP,32.01.03.2002,CITEUREUP,563,KRTS,2019
284,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200013,PUSPANEGARA,1/3/32,CITEUREUP,32.01.03.1006,PUSPANEGARA,495,KRTS,2019
285,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200014,PUSPASARI,1/3/32,CITEUREUP,32.01.03.2001,PUSPASARI,178,KRTS,2019
286,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210001,KARADENAN,32.01.01,CIBINONG,32.01.01.1002,KARADENAN,983,KRTS,2019
287,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210002,NANGGEWER,32.01.01,CIBINONG,32.01.01.1004,NANGGEWER,1065,KRTS,2019
288,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210003,NANGGEWER MEKAR,32.01.01,CIBINONG,32.01.01.1005,NANGGEWER MEKAR,333,KRTS,2019
289,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210004,CIBINONG,32.01.01,CIBINONG,32.01.01.1006,CIBINONG,862,KRTS,2019
290,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210005,PAKANSARI,32.01.01,CIBINONG,32.01.01.1007,PAKANSARI,1378,KRTS,2019
291,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210006,SUKAHATI,32.01.01,CIBINONG,32.01.01.1009,SUKAHATI,343,KRTS,2019
292,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210007,TENGAH,32.01.01,CIBINONG,32.01.01.1008,TENGAH,350,KRTS,2019
293,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210008,PONDOK RAJEG,32.01.01,CIBINONG,32.01.01.1001,PONDOK RAJEG,533,KRTS,2019
294,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210009,HARAPAN JAYA,32.01.01,CIBINONG,32.01.01.1003,HARAPANJAYA,911,KRTS,2019
295,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210010,PABUARAN,32.01.01,CIBINONG,32.01.01.1012,PABUARAN,1627,KRTS,2019
296,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210011,CIRIMEKAR,32.01.01,CIBINONG,32.01.01.1011,CIRIMEKAR,289,KRTS,2019
297,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210012,CIRIUNG,32.01.01,CIBINONG,32.01.01.1010,CIRIUNG,774,KRTS,2019
298,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220002,CIMANGGIS,1/13/32,BOJONG GEDE,32.01.13.2002,CIMANGGIS,1027,KRTS,2019
299,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220003,WARINGIN JAYA,1/13/32,BOJONG GEDE,32.01.13.2006,WARINGINJAYA,470,KRTS,2019
300,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220004,KEDUNG WARINGIN,1/13/32,BOJONG GEDE,32.01.13.2005,KEDUNGWARINGIN,837,KRTS,2019
301,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220005,BOJONG GEDE,1/13/32,BOJONG GEDE,32.01.13.2009,BOJONGGEDE,722,KRTS,2019
302,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220011,SUSUKAN,1/13/32,BOJONG GEDE,32.01.13.2003,SUSUKAN,663,KRTS,2019
303,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220012,BOJONG BARU,1/13/32,BOJONG GEDE,32.01.13.2001,BOJONGBARU,552,KRTS,2019
304,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220013,RAWA PANJANG,3/1/32,KADUDAMPIT,32.02.30.2003,MUARADUA,702,KRTS,2019
305,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220014,PABUARAN,1/13/32,BOJONG GEDE,32.01.13.1007,PABUARAN,950,KRTS,2019
306,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220015,RAGAJAYA,1/13/32,BOJONG GEDE,32.01.13.2004,RAGAJAYA,821,KRTS,2019
307,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201221,TAJUR HALANG,3201221001,TONJONG,32.01.37,TAJURHALANG,32.01.37.2006,TONJONG,643,KRTS,2019
308,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201221,TAJUR HALANG,3201221002,TAJUR HALANG,32.01.37,TAJURHALANG,32.01.37.2001,TAJURHALANG,839,KRTS,2019
309,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201221,TAJUR HALANG,3201221003,SUKMAJAYA,32.01.37,TAJURHALANG,32.01.37.2005,SUKMAJAYA,435,KRTS,2019
310,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201221,TAJUR HALANG,3201221004,NANGGERANG,32.01.37,TAJURHALANG,32.01.37.2004,NANGGERANG,566,KRTS,2019
311,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201221,TAJUR HALANG,3201221005,SASAK PANJANG,32.01.37,TAJURHALANG,32.01.37.2003,SASAK PANJANG,721,KRTS,2019
312,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201221,TAJUR HALANG,3201221006,KALISUREN,32.01.37,TAJURHALANG,32.01.37.2007,KALISUREN,839,KRTS,2019
313,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201221,TAJUR HALANG,3201221007,CITAYAM,32.01.37,TAJURHALANG,32.01.37.2002,CITAYAM,531,KRTS,2019
314,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230006,SEMPLAK BARAT,1/12/32,KEMANG,32.01.12.2005,SEMPLAK BARAT,650,KRTS,2019
315,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230007,ATANG SENJAYA,1/12/32,KEMANG,32.01.12.1006,ATANG SENJAYA,48,KRTS,2019
316,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230008,PARAKAN JAYA,1/12/32,KEMANG,32.01.12.2002,PARAKANJAYA,443,KRTS,2019
317,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230009,BOJONG,1/12/32,KEMANG,32.01.12.2001,BOJONG,1093,KRTS,2019
318,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230010,KEMANG,1/12/32,KEMANG,32.01.12.2003,KEMANG,674,KRTS,2019
319,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230011,PABUARAN,1/12/32,KEMANG,32.01.12.2004,PABUARAN,716,KRTS,2019
320,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230013,TEGAL,1/12/32,KEMANG,32.01.12.2009,TEGAL,1040,KRTS,2019
321,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230014,PONDOK UDIK,1/12/32,KEMANG,32.01.12.2008,PONDOK UDIK,709,KRTS,2019
322,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230015,JAMPANG,1/12/32,KEMANG,32.01.12.2007,JAMPANG,504,KRTS,2019
323,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201231,RANCA BUNGUR,3201231001,MEKARSARI,32.01.34,RANCA BUNGUR,32.01.34.2005,MEKARSARI,716,KRTS,2019
324,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201231,RANCA BUNGUR,3201231002,RANCA BUNGUR,32.01.34,RANCA BUNGUR,32.01.34.2004,RANCABUNGUR,1015,KRTS,2019
325,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201231,RANCA BUNGUR,3201231003,PASIR GAOK,32.01.34,RANCA BUNGUR,32.01.34.2003,PASIRGAOK,1015,KRTS,2019
326,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201231,RANCA BUNGUR,3201231004,BANTARJAYA,32.01.34,RANCA BUNGUR,32.01.34.2001,BANTARJAYA,976,KRTS,2019
327,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201231,RANCA BUNGUR,3201231005,BANTAR SARI,32.01.34,RANCA BUNGUR,32.01.34.2002,BANTARSARI,802,KRTS,2019
328,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201231,RANCA BUNGUR,3201231006,CANDALI,32.01.34,RANCA BUNGUR,32.01.34.2006,CANDALI,542,KRTS,2019
329,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201231,RANCA BUNGUR,3201231007,CIMULANG,32.01.34,RANCA BUNGUR,32.01.34.2007,CIMULANG,905,KRTS,2019
330,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201240,PARUNG,3201240009,IWUL,1/10/32,PARUNG,32.01.10.2002,IWUL,811,KRTS,2019
