id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_bantuan_sosial,satuan,tahun
143,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100008,BITUNG SARI,1/24/32,CIAWI,32.01.24.2013,BITUNGSARI,75,KRTS,2020
144,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100009,TELUK PINANG,1/24/32,CIAWI,32.01.24.2006,TELUK PINANG,51,KRTS,2020
145,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100010,BANJAR WARU,1/24/32,CIAWI,32.01.24.2007,BANJAR WARU,101,KRTS,2020
146,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100011,CIAWI,1/24/32,CIAWI,32.01.24.2012,CIAWI,27,KRTS,2020
147,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100012,BENDUNGAN,1/24/32,CIAWI,32.01.24.2008,BENDUNGAN,52,KRTS,2020
148,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201100,CIAWI,3201100013,PANDANSARI,1/24/32,CIAWI,32.01.24.2009,PANDAN SARI,30,KRTS,2020
149,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110001,CITEKO,1/25/32,CISARUA,32.01.25.2005,CITEKO,98,KRTS,2020
150,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110002,CIBEUREUM,1/25/32,CISARUA,32.01.25.2003,CIBEUREUM,155,KRTS,2020
151,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110003,TUGU SELATAN,1/25/32,CISARUA,32.01.25.2006,TUGU SELATAN,89,KRTS,2020
152,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110004,TUGU UTARA,1/25/32,CISARUA,32.01.25.2009,TUGU UTARA,113,KRTS,2020
153,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110005,BATU LAYANG,1/25/32,CISARUA,32.01.25.2001,BATULAYANG,101,KRTS,2020
154,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110006,CISARUA,1/25/32,CISARUA,32.01.25.1010,CISARUA,289,KRTS,2020
155,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110007,KOPO,1/25/32,CISARUA,32.01.25.2008,KOPO,127,KRTS,2020
156,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110008,LEUWIMALANG,1/25/32,CISARUA,32.01.25.2007,LEUWIMALANG,33,KRTS,2020
157,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110009,JOGJOGAN,1/25/32,CISARUA,32.01.25.2002,JOGJOGAN,24,KRTS,2020
158,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201110,CISARUA,3201110010,CILEMBER,1/25/32,CISARUA,32.01.25.2004,CILEMBER,41,KRTS,2020
159,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120001,SUKARESMI,1/26/32,MEGAMENDUNG,32.01.26.2011,SUKARESMI,2,KRTS,2020
160,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120002,SUKAGALIH,1/26/32,MEGAMENDUNG,32.01.26.2008,SUKAGALIH,44,KRTS,2020
161,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120003,KUTA,1/26/32,MEGAMENDUNG,32.01.26.2002,KUTA,44,KRTS,2020
162,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120004,SUKAKARYA,1/26/32,MEGAMENDUNG,32.01.26.2004,SUKAKARYA,25,KRTS,2020
163,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120005,SUKAMANAH,1/26/32,MEGAMENDUNG,32.01.26.2007,SUKAMANAH,54,KRTS,2020
164,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120006,SUKAMAJU,1/26/32,MEGAMENDUNG,32.01.26.2001,SUKAMAJU,33,KRTS,2020
165,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120007,SUKAMAHI,1/26/32,MEGAMENDUNG,32.01.26.2010,SUKAMAHI,67,KRTS,2020
166,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120008,GADOG,1/26/32,MEGAMENDUNG,32.01.26.2003,GADOG,49,KRTS,2020
167,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120009,CIPAYUNG,1/26/32,MEGAMENDUNG,32.01.26.2006,CIPAYUNG DATAR,75,KRTS,2020
168,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120010,CIPAYUNG GIRANG,1/26/32,MEGAMENDUNG,32.01.26.2009,CIPAYUNG GIRANG,59,KRTS,2020
169,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120011,MEGAMENDUNG,1/26/32,MEGAMENDUNG,32.01.26.2005,MEGAMENDUNG,41,KRTS,2020
170,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201120,MEGAMENDUNG,3201120012,PASIR ANGIN,1/26/32,MEGAMENDUNG,32.01.26.2012,PASIR ANGIN,75,KRTS,2020
171,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130001,CIBANON,1/4/32,SUKARAJA,32.01.04.2004,CIBANON,10,KRTS,2020
172,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130002,GUNUNG GEULIS,1/4/32,SUKARAJA,32.01.04.2001,GUNUNGGEULIS,11,KRTS,2020
173,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130003,NAGRAK,1/4/32,SUKARAJA,32.01.04.2005,NAGRAK,38,KRTS,2020
174,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130004,SUKATANI,1/4/32,SUKARAJA,32.01.04.2006,SUKATANI,25,KRTS,2020
175,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130005,SUKARAJA,1/4/32,SUKARAJA,32.01.04.2007,SUKARAJA,41,KRTS,2020
176,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130006,CIKEAS,1/4/32,SUKARAJA,32.01.04.2008,CIKEAS,60,KRTS,2020
177,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130007,CADAS NGAMPAR,1/4/32,SUKARAJA,32.01.04.2012,CADASNGAMPAR,55,KRTS,2020
178,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130008,PASIRLAJA,1/4/32,SUKARAJA,32.01.04.2013,PASIRLAJA,31,KRTS,2020
179,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130009,CIJUJUNG,1/4/32,SUKARAJA,32.01.04.2011,CIJUJUNG,160,KRTS,2020
180,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130010,CIMANDALA,1/4/32,SUKARAJA,32.01.04.2010,CIMANDALA,199,KRTS,2020
181,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130011,PASIR JAMBU,1/4/32,SUKARAJA,32.01.04.2009,PASIR JAMBU,159,KRTS,2020
182,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130012,CILEBUT TIMUR,1/4/32,SUKARAJA,32.01.04.2002,CILEBUT TIMUR,25,KRTS,2020
183,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201130,SUKARAJA,3201130013,CILEBUT BARAT,1/4/32,SUKARAJA,32.01.04.2003,CILEBUT BARAT,105,KRTS,2020
184,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140001,CIJAYANTI,1/5/32,BABAKAN MADANG,32.01.05.2001,CIJAYANTI,43,KRTS,2020
185,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140002,BOJONG KONENG,1/5/32,BABAKAN MADANG,32.01.05.2009,BOJONG KONENG,56,KRTS,2020
186,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140003,KARANG TENGAH,1/5/32,BABAKAN MADANG,32.01.05.2004,KARANGTENGAH,138,KRTS,2020
187,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140004,SUMUR BATU,1/5/32,BABAKAN MADANG,32.01.05.2002,SUMURBATU,36,KRTS,2020
188,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140005,BABAKAN MADANG,1/5/32,BABAKAN MADANG,32.01.05.2008,BABAKAN MADANG,38,KRTS,2020
189,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140006,CITARINGGUL,1/5/32,BABAKAN MADANG,32.01.05.2007,CITARINGGUL,31,KRTS,2020
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140007,CIPAMBUAN,1/5/32,BABAKAN MADANG,32.01.05.2005,CIPAMBUAN,66,KRTS,2020
191,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140008,KADUMANGU,1/5/32,BABAKAN MADANG,32.01.05.2006,KADUMANGGU,13,KRTS,2020
192,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201140,BABAKAN MADANG,3201140009,SENTUL,1/5/32,BABAKAN MADANG,32.01.05.2003,SENTUL,43,KRTS,2020
193,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150001,SUKAWANGI,1/9/32,SUKAMAKMUR,32.01.09.2004,SUKAWANGI,100,KRTS,2020
194,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150002,SUKAHARJA,1/9/32,SUKAMAKMUR,32.01.09.2008,SUKAHARJA,25,KRTS,2020
195,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150003,WARGAJAYA,1/9/32,SUKAMAKMUR,32.01.09.2001,WARGAJAYA,135,KRTS,2020
196,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150004,SIRNAJAYA,1/9/32,SUKAMAKMUR,32.01.09.2009,SIRNAJAYA,11,KRTS,2020
197,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150005,SUKAMULYA,1/9/32,SUKAMAKMUR,32.01.09.2007,SUKAMULYA,38,KRTS,2020
198,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150006,SUKAMAKMUR,1/9/32,SUKAMAKMUR,32.01.09.2010,SUKAMAKMUR,240,KRTS,2020
199,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150007,CIBADAK,1/9/32,SUKAMAKMUR,32.01.09.2005,CIBADAK,118,KRTS,2020
200,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150008,PABUARAN,1/9/32,SUKAMAKMUR,32.01.09.2002,PABUARAN,156,KRTS,2020
201,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150009,SUKADAMAI,1/9/32,SUKAMAKMUR,32.01.09.2003,SUKADAMAI,33,KRTS,2020
202,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201150,SUKAMAKMUR,3201150010,SUKARESMI,1/9/32,SUKAMAKMUR,32.01.09.2006,SUKARESMI,63,KRTS,2020
203,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160011,KARYA MEKAR,1/8/32,CARIU,32.01.08.2001,KARYAMEKAR,19,KRTS,2020
204,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160012,BANTAR KUNING,1/8/32,CARIU,32.01.08.2007,BANTARKUNING,9,KRTS,2020
205,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160013,CIKUTAMAHI,1/8/32,CARIU,32.01.08.2003,CIKUTAMAHI,7,KRTS,2020
206,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160014,CIBATU TIGA,1/8/32,CARIU,32.01.08.2010,CIBATUTIGA,33,KRTS,2020
207,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160015,MEKARWANGI,1/8/32,CARIU,32.01.08.2006,MEKARWANGI,8,KRTS,2020
208,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160016,TEGAL PANJANG,1/8/32,CARIU,32.01.08.2009,TEGALPANJANG,19,KRTS,2020
209,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160017,CARIU,1/8/32,CARIU,32.01.08.2005,CARIU,55,KRTS,2020
210,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160018,KUTA MEKAR,1/8/32,CARIU,32.01.08.2004,KUTAMEKAR,28,KRTS,2020
211,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160019,SUKAJADI,1/8/32,CARIU,32.01.08.2008,SUKAJADI,56,KRTS,2020
212,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201160,CARIU,3201160020,BABAKAN RADEN,1/8/32,CARIU,32.01.08.2002,BABAKANRADEN,34,KRTS,2020
213,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161001,CIBADAK,32.01.36,TANJUNGSARI,32.01.36.2006,CIBADAK,29,KRTS,2020
214,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161002,TANJUNG SARI,32.01.36,TANJUNGSARI,32.01.36.2001,TANJUNGSARI,21,KRTS,2020
215,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161003,SINARSARI,32.01.36,TANJUNGSARI,32.01.36.2008,SIRNASARI,20,KRTS,2020
216,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161004,SINARRASA,32.01.36,TANJUNGSARI,32.01.36.2010,SIRNARASA,5,KRTS,2020
217,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161005,BUANAJAYA,32.01.36,TANJUNGSARI,32.01.36.2009,BUANAJAYA,19,KRTS,2020
218,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161006,ANTAJAYA,32.01.36,TANJUNGSARI,32.01.36.2004,ANTAJAYA,4,KRTS,2020
219,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161007,PASIR TANJUNG,32.01.36,TANJUNGSARI,32.01.36.2005,PASIR TANJUNG,27,KRTS,2020
220,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161008,TANJUNG RASA,32.01.36,TANJUNGSARI,32.01.36.2003,TANJUNGRASA,21,KRTS,2020
221,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161009,SUKARASA,32.01.36,TANJUNGSARI,32.01.36.2007,SUKARASA,25,KRTS,2020
222,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201161,TANJUNGSARI,3201161010,SELAWANGI,32.01.36,TANJUNGSARI,32.01.36.2002,SELAWANGI,27,KRTS,2020
223,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170001,SUKAJAYA,1/6/32,JONGGOL,32.01.06.2013,SUKAJAYA,121,KRTS,2020
224,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170002,SUKANEGARA,1/6/32,JONGGOL,32.01.06.2005,SUKANEGARA,161,KRTS,2020
225,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170003,CIBODAS,1/6/32,JONGGOL,32.01.06.2008,CIBODAS,22,KRTS,2020
226,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170004,SINGASARI,1/6/32,JONGGOL,32.01.06.2011,SINGASARI,117,KRTS,2020
227,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170005,SINGAJAYA,1/6/32,JONGGOL,32.01.06.2003,SINGAJAYA,75,KRTS,2020
228,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170006,SUKASIRNA,1/6/32,JONGGOL,32.01.06.2004,SUKASIRNA,68,KRTS,2020
229,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170007,BALEKAMBANG,1/6/32,JONGGOL,32.01.06.2012,BALEKAMBANG,128,KRTS,2020
230,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170008,BENDUNGAN,1/6/32,JONGGOL,32.01.06.2010,BENDUNGAN,61,KRTS,2020
231,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170009,SIRNAGALIH,1/6/32,JONGGOL,32.01.06.2002,SIRNAGALIH,24,KRTS,2020
232,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170010,JONGGOL,1/6/32,JONGGOL,32.01.06.2009,JONGGOL,171,KRTS,2020
233,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170011,SUKAMAJU,1/6/32,JONGGOL,32.01.06.2001,SUKAMAJU,168,KRTS,2020
234,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170012,SUKAMANAH,1/6/32,JONGGOL,32.01.06.2006,SUKAMANAH,107,KRTS,2020
235,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170013,WENINGGALIH,1/6/32,JONGGOL,32.01.06.2007,WENINGGALIH,68,KRTS,2020
236,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,3201170014,SUKAGALIH,1/6/32,JONGGOL,32.01.06.2014,SUKAGALIH,41,KRTS,2020
237,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180010,DAYEUH,1/7/32,CILEUNGSI,32.01.07.2004,DAYEUH,385,KRTS,2020
238,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180011,MAMPIR,1/7/32,CILEUNGSI,32.01.07.2003,MAMPIR,102,KRTS,2020
239,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180012,SETU SARI,1/7/32,CILEUNGSI,32.01.07.2009,SITUSARI,182,KRTS,2020
240,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180013,CIPEUCANG,1/7/32,CILEUNGSI,32.01.07.2008,CIPEUCANG,36,KRTS,2020
241,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180014,JATISARI,1/7/32,CILEUNGSI,32.01.07.2006,JATISARI,26,KRTS,2020
242,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180015,GANDOANG,1/7/32,CILEUNGSI,32.01.07.2005,GANDOANG,229,KRTS,2020
243,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180016,MEKARSARI,1/7/32,CILEUNGSI,32.01.07.2002,MEKARSARI,12,KRTS,2020
244,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180017,CILEUNGSI KIDUL,1/7/32,CILEUNGSI,32.01.07.2007,CILEUNGSI KIDUL,76,KRTS,2020
245,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180018,CILEUNGSI,1/7/32,CILEUNGSI,32.01.07.2012,CILEUNGSI,213,KRTS,2020
246,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180019,LIMUS NUNGGAL,1/7/32,CILEUNGSI,32.01.07.2011,LIMUSNUNGGAL,277,KRTS,2020
247,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180020,PASIR ANGIN,1/7/32,CILEUNGSI,32.01.07.2001,PASIRANGIN,189,KRTS,2020
248,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,3201180021,CIPENJO,1/7/32,CILEUNGSI,32.01.07.2010,CIPENJO,10,KRTS,2020
249,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181001,LEUWIKARET,32.01.32,KLAPANUNGGAL,32.01.32.2008,LEUWIKARET,50,KRTS,2020
250,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181002,LULUT,32.01.32,KLAPANUNGGAL,32.01.32.2004,LULUT,116,KRTS,2020
251,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181003,BANTAR JATI,32.01.32,KLAPANUNGGAL,32.01.32.2007,BANTAR JATI,34,KRTS,2020
252,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181004,NAMBO,32.01.32,KLAPANUNGGAL,32.01.32.2003,NAMBO,72,KRTS,2020
253,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181005,KEMBANG KUNING,32.01.32,KLAPANUNGGAL,32.01.32.2006,KEMBANG KUNING,221,KRTS,2020
254,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181006,KELAPA NUNGGAL,32.01.32,KLAPANUNGGAL,32.01.32.2001,KLAPANUNGGAL,570,KRTS,2020
255,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181007,LIGARMUKTI,32.01.32,KLAPANUNGGAL,32.01.32.2009,LIGARMUKTI,2,KRTS,2020
256,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181008,BOJONG,32.01.32,KLAPANUNGGAL,32.01.32.2002,BOJONG,170,KRTS,2020
257,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201181,KELAPA NUNGGAL,3201181009,CIKAHURIPAN,32.01.32,KLAPANUNGGAL,32.01.32.2005,CIKAHURIPAN,293,KRTS,2020
258,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190001,KARANGGAN,1/2/32,GUNUNG PUTRI,32.01.02.2010,KARANGGAN,126,KRTS,2020
259,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190002,GUNUNG PUTRI,1/2/32,GUNUNG PUTRI,32.01.02.2004,GUNUNG PUTRI,47,KRTS,2020
260,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190003,TLAJUNG UDIK,1/2/32,GUNUNG PUTRI,32.01.02.2006,TLAJUNG UDIK,191,KRTS,2020
261,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190004,BOJONG NANGKA,1/2/32,GUNUNG PUTRI,32.01.02.2005,BOJONG NANGKA,155,KRTS,2020
262,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190005,CICADAS,1/2/32,GUNUNG PUTRI,32.01.02.2007,CICADAS,292,KRTS,2020
263,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190006,WANAHERANG,1/2/32,GUNUNG PUTRI,32.01.02.2001,WANAHERANG,165,KRTS,2020
264,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190007,CIKEAS UDIK,1/2/32,GUNUNG PUTRI,32.01.02.2008,CIKEAS UDIK,169,KRTS,2020
265,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190008,NAGRAK,1/2/32,GUNUNG PUTRI,32.01.02.2009,NAGRAK,35,KRTS,2020
266,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190009,CIANGSANA,1/2/32,GUNUNG PUTRI,32.01.02.2003,CIANGSANA,21,KRTS,2020
267,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201190,GUNUNG PUTRI,3201190010,BOJONG KULUR,1/2/32,GUNUNG PUTRI,32.01.02.2002,BOJONG KULUR,229,KRTS,2020
268,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200001,TANGKIL,1/3/32,CITEUREUP,32.01.03.2011,TANGKIL,1,KRTS,2020
269,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200002,HAMBALANG,1/3/32,CITEUREUP,32.01.03.2013,HAMBALANG,40,KRTS,2020
270,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200003,TAJUR,1/3/32,CITEUREUP,32.01.03.2004,TAJUR,13,KRTS,2020
271,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200004,PASIR MUKTI,1/3/32,CITEUREUP,32.01.03.2014,PASIRMUKTI,22,KRTS,2020
272,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200005,SUKAHATI,1/3/32,CITEUREUP,32.01.03.2012,SUKAHATI,33,KRTS,2020
273,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200006,LEUWINUTUG,1/3/32,CITEUREUP,32.01.03.2003,LEUWINUTUG,33,KRTS,2020
274,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200007,SANJA,1/3/32,CITEUREUP,32.01.03.2005,SANJA,34,KRTS,2020
275,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200008,KARANG ASEM BARAT,1/3/32,CITEUREUP,32.01.03.1007,KARANG ASEM BARAT,98,KRTS,2020
276,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200009,KARANG ASEM TIMUR,1/3/32,CITEUREUP,32.01.03.2008,KARANG ASEM TIMUR,81,KRTS,2020
277,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200010,TARIKOLOT,1/3/32,CITEUREUP,32.01.03.2009,TARIKOLOT,15,KRTS,2020
278,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200011,GUNUNG SARI,1/3/32,CITEUREUP,32.01.03.2010,GUNUNGSARI,25,KRTS,2020
279,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200012,CITEUREUP,1/3/32,CITEUREUP,32.01.03.2002,CITEUREUP,55,KRTS,2020
280,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200013,PUSPANEGARA,1/3/32,CITEUREUP,32.01.03.1006,PUSPANEGARA,64,KRTS,2020
281,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,3201200014,PUSPASARI,1/3/32,CITEUREUP,32.01.03.2001,PUSPASARI,7,KRTS,2020
282,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201210,CIBINONG,3201210001,KARADENAN,32.01.01,CIBINONG,32.01.01.1002,KARADENAN,152,KRTS,2020
